aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Result
2472,12540,-9948,4496,63,277,-44,-1,-1,0
2416,12408,-10000,4496,144,321,-122,-1,-1,0
2392,12596,-10104,4496,108,374,-92,-1,-1,0
2332,12464,-10072,4496,17,186,-65,-1,-1,0
2496,12376,-9976,4496,82,489,14,-1,-1,0
2360,12368,-10052,4496,85,267,5,-1,-1,0
2344,12524,-10140,4496,3,353,-59,-1,-1,0
2412,12380,-10096,4496,70,263,-39,-1,-1,0
2432,12432,-10072,4496,4,288,-117,-1,-1,0
2268,12444,-10108,4496,25,326,12,-1,-1,0
2376,12428,-10176,4496,121,366,34,-1,-1,0
2332,12396,-10196,4496,8,200,-37,-1,-1,0
2456,12544,-10148,4496,92,412,16,-1,-1,0
2320,12572,-10020,4496,-4,172,-67,-1,-1,0
2436,12408,-10272,4496,77,430,65,-1,-1,0
2460,12348,-10168,4496,209,368,-111,-1,-1,0
1760,12292,-10300,4496,316,182,-220,-1,-1,0
2000,12292,-10428,4496,46,317,9,-1,-1,0
2004,12328,-10384,4496,81,288,-47,-1,-1,0
8200,5448,-11036,4496,3824,14875,957,-1,-1,1
6728,6300,-14508,4496,1126,491,1785,-1,-1,1
9316,5544,-12744,4496,-5608,-17117,-2125,-1,-1,1
3728,13664,-7932,4496,103,773,59,-1,-1,1
3412,13700,-7396,4496,-137,1058,223,-1,-1,1
4076,13560,-7080,4496,515,2237,555,-1,-1,1
3932,13832,-6924,4496,-287,434,-333,-1,-1,1
3560,14016,-7220,4496,-198,-1115,-317,-1,-1,1
3792,14020,-6944,4496,-206,341,-203,-1,-1,1
3468,13752,-6788,4496,304,791,188,-1,-1,1
4108,13828,-7000,4496,551,1670,333,-1,-1,1
3988,13968,-6884,4496,-274,-373,-409,-1,-1,1
3892,14112,-6932,4496,-15,599,-348,-1,-1,1
3972,14024,-6956,4496,415,324,-283,-1,-1,1
3620,13980,-6872,4496,30,779,221,-1,-1,1
3768,14184,-6980,4496,-174,-428,-369,-1,-1,1
3472,13980,-6976,4496,335,1468,-120,-1,-1,1
3120,14264,-6724,4496,-336,-1917,-851,-1,-1,1
3356,14312,-6808,4496,337,591,-92,-1,-1,1
3132,14832,-6980,4496,-55,-298,175,-1,-1,1
3448,14328,-6368,4496,-63,67,-274,-1,-1,1
3456,14088,-6596,4496,356,1948,36,-1,-1,1
3676,14448,-7160,4496,40,571,449,-1,-1,1
3484,14472,-7040,4496,-156,-421,187,-1,-1,1
3204,14316,-6684,4496,-38,-1956,-561,-1,-1,1
3536,14332,-6420,4496,245,-83,-372,-1,-1,1
3392,14252,-6744,4496,366,-5,-413,-1,-1,1
4096,14036,-6632,4496,-72,748,145,-1,-1,1
3656,14196,-6416,4496,-213,-2122,-810,-1,-1,1
3604,14072,-6744,4496,48,855,382,-1,-1,1
3576,14084,-6676,4496,-160,-2031,-868,-1,-1,1
3628,14304,-6592,4496,-106,-979,-459,-1,-1,1
3940,14240,-6684,4496,-123,-1424,-539,-1,-1,1
3772,14104,-6856,4496,-279,1281,407,-1,-1,1
3936,14312,-6764,4496,-283,185,-146,-1,-1,1
3348,14320,-6768,4496,-3,134,162,-1,-1,1
3724,14332,-6476,4496,149,930,-33,-1,-1,1
3336,14252,-6640,4496,-299,-1573,-568,-1,-1,1
3108,14256,-6468,4496,171,729,-237,-1,-1,1
3052,14440,-6632,4496,-85,-1226,-589,-1,-1,1
3628,14188,-6644,4496,-49,1186,316,-1,-1,1
3548,14200,-6508,4496,21,-729,-688,-1,-1,1
3572,14064,-6372,4496,517,2053,450,-1,-1,1
3484,14580,-6500,4496,-79,-512,167,-1,-1,1
3352,14468,-6908,4496,335,32,237,-1,-1,1
3356,14348,-7012,4496,66,-25,-135,-1,-1,1
3824,13984,-6648,4496,199,1096,73,-1,-1,1
3508,14384,-6644,4496,-129,-1603,-539,-1,-1,1
4004,14188,-6408,4496,343,2165,787,-1,-1,1
3628,14232,-6524,4496,-395,-1867,-758,-1,-1,1
3804,14084,-6620,4496,0,891,106,-1,-1,1
4064,14008,-6520,4496,-204,858,-62,-1,-1,1
3824,14332,-6376,4496,103,641,3,-1,-1,1
3324,14404,-6308,4496,-143,-2235,-709,-1,-1,1
3600,14332,-6512,4496,93,226,381,-1,-1,1
3584,14128,-6460,4496,56,401,53,-1,-1,1
3584,14412,-6552,4496,291,876,69,-1,-1,1
3312,14140,-6320,4496,-524,-783,-722,-1,-1,1
3272,14348,-6540,4496,-123,-226,-270,-1,-1,1
3056,14528,-6952,4496,-360,936,306,-1,-1,1
2280,14516,-6992,4496,-199,97,-38,-1,-1,1
1956,14448,-7096,4496,-90,-904,-665,-1,-1,1
2168,14276,-6604,4496,-521,-1674,-770,-1,-1,1
2248,14532,-6676,4496,-615,224,-247,-1,-1,1
2568,14336,-7048,4496,278,278,-212,-1,-1,1
1716,14312,-6672,4496,-420,772,-105,-1,-1,1
384,15008,-6336,4496,150,212,84,-1,-1,1
956,14692,-6144,4496,354,2427,1081,-1,-1,1
104,15132,-6140,4496,452,271,50,-1,-1,1
1084,15184,-5832,4496,-767,751,-176,-1,-1,1
176,14756,-6120,4496,550,-107,-507,-1,-1,1
2692,14316,-7168,4496,1619,-728,2233,-1,-1,1
3896,11820,-10756,4496,-366,481,97,-1,-1,1
5908,11692,-10644,4496,283,4355,1580,-1,-1,1
5132,11616,-9436,4496,-126,-875,-1054,-1,-1,1
5056,11780,-9312,4496,-43,84,-285,-1,-1,1
5204,12332,-10628,4496,221,5214,1987,-1,-1,1
6060,11928,-9612,4496,-79,2513,464,-1,-1,1
5644,12516,-9536,4496,-278,280,-150,-1,-1,1
6012,12340,-9076,4496,3,-34,-50,-1,-1,1
5532,12188,-8672,4496,-261,367,-528,-1,-1,1
6320,12568,-8828,4496,794,6070,1957,-1,-1,1
6488,12400,-9272,4496,-947,2240,425,-1,-1,1
5064,12492,-8956,4496,313,-1195,-469,-1,-1,1
5160,12524,-9064,4496,-908,3009,1267,-1,-1,1
4956,12508,-8544,4496,22,482,3,-1,-1,1
4720,12608,-9056,4496,-730,2781,1211,-1,-1,1
4856,12704,-8684,4496,-609,-1539,-559,-1,-1,1
4448,12720,-8472,4496,709,1516,562,-1,-1,1
1572,14016,-7312,4496,-352,316,-101,-1,-1,1
1768,14160,-7708,4496,-121,-265,-302,-1,-1,1
1384,14424,-8052,4496,-292,-1057,-74,-1,-1,1
1012,14044,-7648,4496,1408,-2643,-1043,-1,-1,1
1472,13968,-7628,4496,-660,45,-432,-1,-1,1
1328,14244,-7852,4496,-1420,2315,560,-1,-1,1
1484,14388,-7108,4496,450,1878,443,-1,-1,1
1820,14240,-8680,4496,138,86,144,-1,-1,1
68,15084,-5948,4496,-251,-651,-286,-1,-1,1
-316,14640,-5604,4496,654,-644,86,-1,-1,1
-708,15092,-5644,4496,-298,1192,391,-1,-1,1
-1224,15580,-5648,4496,1411,529,295,-1,-1,1
-244,15100,-5552,4496,145,-341,-271,-1,-1,1
-404,15280,-5512,4496,1080,1415,772,-1,-1,1
-628,15224,-5408,4496,785,328,244,-1,-1,1
-624,15260,-4972,4496,-312,-1725,-592,-1,-1,1
-1116,15372,-4460,4496,-816,-1225,-538,-1,-1,1
-1348,15364,-4664,4496,-446,1248,311,-1,-1,1
-1612,15724,-4904,4496,47,318,362,-1,-1,1
-1292,15212,-4820,4496,100,138,-16,-1,-1,1
-1548,15424,-4608,4496,31,276,0,-1,-1,1
-1468,15228,-4748,4496,92,-1092,-456,-1,-1,1
-1516,15348,-4300,4496,513,1465,43,-1,-1,1
-1840,15516,-4576,4496,264,650,138,-1,-1,1
-1512,15536,-4616,4496,-39,697,67,-1,-1,1
-1332,15536,-4360,4496,-230,633,310,-1,-1,1
-784,15480,-4124,4496,-200,443,20,-1,-1,1
-752,15468,-4168,4496,-277,-727,-641,-1,-1,1
-364,15608,-4136,4496,-235,1755,324,-1,-1,1
-1228,15568,-4096,4496,-282,980,-24,-1,-1,1
-1536,15900,-4480,4496,-28,551,298,-1,-1,1
-924,15416,-4108,4496,247,518,54,-1,-1,1
-908,15476,-4404,4496,-152,956,345,-1,-1,1
-1016,15472,-4404,4496,431,415,51,-1,-1,1
-660,15696,-4068,4496,-926,145,-209,-1,-1,1
-576,15832,-4548,4496,-151,-722,-334,-1,-1,1
-724,15608,-4064,4496,-272,1272,413,-1,-1,1
-556,15780,-4428,4496,89,-243,-105,-1,-1,1
3592,11572,-11456,4496,-735,597,397,-1,-1,1
3360,11420,-11568,4496,-1064,14,219,-1,-1,1
3460,11076,-11500,4496,-509,-179,146,-1,-1,1
3476,11252,-11504,4496,-356,82,-39,-1,-1,1
3136,11320,-11520,4496,-469,500,108,-1,-1,1
3368,11016,-11416,4496,53,257,-16,-1,-1,1
3476,11212,-11368,4496,83,456,24,-1,-1,1
3268,11244,-11344,4496,-86,347,-137,-1,-1,1
3484,11156,-11076,4496,938,545,-115,-1,-1,1
3060,11496,-11468,4496,-163,742,166,-1,-1,1
3308,11276,-11168,4496,238,608,148,-1,-1,1
3156,11212,-11276,4496,33,511,29,-1,-1,1
2908,11400,-11096,4496,202,926,171,-1,-1,1
3152,11380,-11728,4496,-1357,-1741,-247,-1,-1,1
3348,11296,-11252,4496,-234,17,-14,-1,-1,1
2612,11548,-11336,4496,49,324,173,-1,-1,1
2136,11636,-11288,4496,97,-34,-155,-1,-1,1
2612,11240,-11112,4496,353,552,234,-1,-1,1
2340,11400,-11356,4496,-237,-262,-41,-1,-1,1
2488,11412,-11052,4496,-324,3,9,-1,-1,1
1792,11400,-11452,4496,-409,-251,-213,-1,-1,1
1788,11536,-11260,4496,635,614,-138,-1,-1,1
3392,944,-17452,4496,-737,-122,152,-1,-1,1
3600,1040,-17352,4496,-737,126,196,-1,-1,1
3544,608,-17372,4496,-714,-44,159,-1,-1,1
3964,976,-17168,4496,-634,1460,360,-1,-1,1
4052,876,-17132,4496,-823,447,166,-1,-1,1
3884,924,-17316,4496,-749,238,208,-1,-1,1
3824,800,-17180,4496,-691,-7,129,-1,-1,1
3648,836,-17276,4496,-792,-17,206,-1,-1,1
1236,11624,-11352,4496,59,105,-77,-1,-1,1
1308,11564,-11340,4496,70,388,42,-1,-1,1
1300,11560,-11312,4496,63,200,-4,-1,-1,1
1236,11608,-11276,4496,55,401,0,-1,-1,1
1320,11616,-11304,4496,96,620,51,-1,-1,1
1256,11668,-11280,4496,-39,259,49,-1,-1,1
1264,11700,-11304,4496,130,531,168,-1,-1,1
1344,11544,-11464,4496,56,434,65,-1,-1,1
1384,11652,-11236,4496,48,731,25,-1,-1,1
1168,11580,-11232,4496,83,244,-42,-1,-1,1
1252,11564,-11340,4496,74,416,-8,-1,-1,1
1256,11524,-11344,4496,86,162,-70,-1,-1,1
1312,11552,-11240,4496,-22,518,-14,-1,-1,1
1204,11680,-11264,4496,36,534,56,-1,-1,1
1204,11584,-11416,4496,79,393,4,-1,-1,1
1260,11604,-11284,4496,41,197,-21,-1,-1,1
1112,11732,-11244,4496,143,451,34,-1,-1,1
1272,11476,-11388,4496,38,359,-14,-1,-1,1
1312,11552,-11360,4496,-20,311,54,-1,-1,1
1248,11572,-11428,4496,-26,595,99,-1,-1,1
1256,11552,-11372,4496,154,-881,-386,-1,-1,1
1208,11708,-11308,4496,35,114,-22,-1,-1,1
1236,11544,-11212,4496,8,272,-44,-1,-1,1
1280,11524,-11352,4496,56,196,-63,-1,-1,1
1284,11692,-11244,4496,34,713,50,-1,-1,1
1288,11560,-11292,4496,23,935,98,-1,-1,1
1296,11616,-11252,4496,13,194,74,-1,-1,1
1284,11580,-11220,4496,128,638,119,-1,-1,1
1296,11552,-11312,4496,-11,797,29,-1,-1,1
1288,11648,-11348,4496,115,209,-56,-1,-1,1
1348,11500,-11364,4496,201,379,-41,-1,-1,1
1256,11740,-11208,4496,105,318,-94,-1,-1,1
1356,11572,-11344,4496,68,253,-67,-1,-1,1
1040,11500,-11296,4496,56,84,41,-1,-1,1
1408,11680,-11192,4496,-30,381,12,-1,-1,1
1384,11612,-11280,4496,60,482,43,-1,-1,1
1404,11552,-11328,4496,45,577,18,-1,-1,1
1412,11628,-11296,4496,35,482,-6,-1,-1,1
1408,11572,-11336,4496,70,205,-52,-1,-1,1
1288,11568,-11292,4496,84,-20,-20,-1,-1,1
1544,11716,-11260,4496,-64,470,168,-1,-1,1
1428,11536,-11152,4496,-75,752,18,-1,-1,1
1364,11568,-11272,4496,32,752,68,-1,-1,1
1424,11600,-11336,4496,49,550,-17,-1,-1,1
860,11896,-11224,4496,12,6,-86,-1,-1,1
1160,11476,-11300,4496,28,667,77,-1,-1,1
1280,11484,-11272,4496,49,316,-87,-1,-1,1
1344,11584,-11252,4496,-2,685,31,-1,-1,1
1392,11836,-11252,4496,134,262,-201,-1,-1,1
1324,11496,-11400,4496,44,300,-60,-1,-1,1
1096,10664,-10452,4496,-444,5459,1727,-1,-1,1
1384,11528,-11452,4496,27,1513,231,-1,-1,1
1324,11432,-11680,4496,-214,2594,281,-1,-1,1
1064,11228,-11780,4496,98,-394,-137,-1,-1,1
1376,11472,-11428,4496,-120,1224,218,-1,-1,1
960,11044,-11632,4496,143,203,-112,-1,-1,1
1124,11452,-11456,4496,26,306,158,-1,-1,1
1004,11344,-11468,4496,-71,380,163,-1,-1,1
1288,11492,-11384,4496,145,17,69,-1,-1,1
1480,11436,-11464,4496,-471,-193,1003,-1,-1,1
4528,10132,-11768,4496,-244,66,333,-1,-1,1
4048,9972,-12216,4496,32,-706,-145,-1,-1,1
2016,11016,-11716,4496,143,-298,-99,-1,-1,1
2000,11064,-11800,4496,23,381,-12,-1,-1,1
2344,10864,-11752,4496,-39,682,85,-1,-1,1
6000,8984,-12088,4496,721,642,875,-1,-1,1
6248,9080,-11868,4496,161,-176,-164,-1,-1,1
6172,9596,-11664,4496,261,820,233,-1,-1,1
6260,9772,-11460,4496,106,826,35,-1,-1,1
5364,9804,-11588,4496,9,-105,185,-1,-1,1
1088,13076,-9392,4528,11,188,-12,-1,-1,0
944,12924,-9520,4528,173,379,30,-1,-1,0
936,12844,-9600,4528,158,464,-24,-1,-1,0
940,12952,-9560,4528,117,423,-81,-1,-1,0
1120,12892,-9548,4528,110,337,-52,-1,-1,0
888,12812,-9672,4528,-85,324,79,-1,-1,0
1104,12888,-9584,4528,79,347,64,-1,-1,0
1124,12912,-9684,4528,72,333,-27,-1,-1,0
1264,12900,-9612,4528,-29,204,-10,-1,-1,0
1272,13032,-9620,4528,60,303,-13,-1,-1,0
1216,12960,-9548,4528,93,376,1,-1,-1,0
1252,12964,-9628,4528,-27,283,-9,-1,-1,0
1436,12968,-9572,4528,54,291,-64,-1,-1,0
1172,12968,-9508,4528,27,357,4,-1,-1,0
1324,12968,-9504,4528,56,329,-60,-1,-1,0
1384,12992,-9516,4528,-42,157,-56,-1,-1,0
1272,13012,-9540,4528,10,286,39,-1,-1,0
1276,13016,-9668,4528,43,325,8,-1,-1,0
1404,12968,-9524,4528,-30,263,13,-1,-1,0
1324,12980,-9448,4528,38,303,-14,-1,-1,0
1232,12928,-9552,4528,13,303,-48,-1,-1,0
1292,12960,-9540,4528,54,286,-2,-1,-1,0
1316,12984,-9580,4528,86,355,77,-1,-1,0
-6100,604,-14648,4528,65,353,-83,-1,-1,0
1264,12968,-9444,4528,43,439,190,-1,-1,0
1612,12900,-9508,4528,87,314,91,-1,-1,0
1572,12956,-9532,4528,1,276,3,-1,-1,0
1556,12988,-9308,4528,33,335,33,-1,-1,0
1824,13192,-9488,4528,-358,1057,482,-1,-1,0
-6176,696,-16364,4528,-802,-23,142,-1,-1,0
696,13136,-9352,4528,47,346,-13,-1,-1,0
-6016,724,-16456,4528,-768,167,178,-1,-1,0
912,13136,-9412,4528,-22,312,16,-1,-1,0
1080,13184,-9376,4528,-6,293,-137,-1,-1,0
1000,13088,-9352,4528,99,353,14,-1,-1,0
1016,13088,-9424,4528,97,337,-32,-1,-1,0
1004,13060,-9372,4528,9,194,-10,-1,-1,0
1028,13052,-9416,4528,49,283,36,-1,-1,0
992,13072,-9496,4528,-29,280,33,-1,-1,0
940,13056,-9516,4528,68,322,15,-1,-1,0
1108,13104,-9452,4528,79,371,-50,-1,-1,0
952,13116,-9536,4528,65,319,53,-1,-1,0
988,13080,-9528,4528,178,447,-26,-1,-1,0
884,13128,-9564,4528,48,425,-108,-1,-1,0
1080,13120,-9376,4528,96,251,-33,-1,-1,0
880,13104,-9516,4528,103,359,-6,-1,-1,0
880,13160,-9524,4528,9,221,-40,-1,-1,0
976,13080,-9476,4528,66,283,42,-1,-1,0
828,13016,-9452,4528,32,313,44,-1,-1,0
1004,13008,-9548,4528,70,317,-15,-1,-1,0
956,13028,-9404,4528,44,454,-19,-1,-1,0
896,13076,-9432,4528,85,448,1,-1,-1,0
1036,13048,-9632,4528,2,276,3,-1,-1,0
960,13144,-9444,4528,-1,314,-2,-1,-1,0
952,13104,-9480,4528,28,364,-38,-1,-1,0
988,13072,-9416,4528,81,376,-28,-1,-1,0
936,13084,-9536,4528,130,487,64,-1,-1,0
928,13144,-9544,4528,178,514,-7,-1,-1,0
980,13024,-9520,4528,68,376,3,-1,-1,0
972,13088,-9524,4528,33,345,20,-1,-1,0
832,13008,-9352,4528,97,367,105,-1,-1,0
936,13052,-9528,4528,77,383,-57,-1,-1,0
948,13056,-9620,4528,59,397,-39,-1,-1,0
976,13008,-9540,4528,116,373,-31,-1,-1,0
1040,12952,-9604,4528,67,409,26,-1,-1,0
928,13028,-9568,4528,93,378,-77,-1,-1,0
1024,12968,-9568,4528,42,366,2,-1,-1,0
1092,13168,-9508,4528,83,382,45,-1,-1,0
976,13060,-9552,4528,57,422,7,-1,-1,0
996,12988,-9520,4528,7,398,11,-1,-1,0
1004,13064,-9552,4528,-36,339,-39,-1,-1,0
996,13076,-9632,4528,49,375,27,-1,-1,0
1044,13060,-9572,4528,18,262,-1,-1,-1,0
1072,13044,-9604,4528,-41,312,-30,-1,-1,0
856,12952,-9628,4528,299,538,-36,-1,-1,0
-7112,700,-14228,4528,6,431,-14,-1,-1,0
-7052,700,-14304,4528,14,339,-48,-1,-1,0
1052,12992,-9600,4528,120,283,-63,-1,-1,0
1032,12896,-9692,4528,79,298,-45,-1,-1,0
852,12904,-9604,4528,48,301,17,-1,-1,0
960,12912,-9592,4528,62,357,37,-1,-1,0
1024,12972,-9760,4528,-4,471,-73,-1,-1,0
868,12828,-9612,4528,114,513,95,-1,-1,0
968,12792,-9760,4528,18,251,26,-1,-1,0
948,12876,-9608,4528,96,412,62,-1,-1,0
1052,12888,-9708,4528,1,321,0,-1,-1,0
896,12824,-9788,4528,132,467,-21,-1,-1,0
-7076,660,-14252,4528,-37,376,-103,-1,-1,0
996,12940,-9912,4528,-2,308,-7,-1,-1,0
988,12816,-9740,4528,43,258,8,-1,-1,0
1152,12860,-9920,4528,4,386,0,-1,-1,0
1092,12772,-9856,4528,-11,305,-25,-1,-1,0
1032,12836,-9836,4528,-10,334,-5,-1,-1,0
1128,12852,-9860,4528,109,378,12,-1,-1,0
1052,12760,-9768,4528,161,391,41,-1,-1,0
1088,12852,-9772,4528,13,329,23,-1,-1,0
-7140,724,-14340,4528,81,424,-46,-1,-1,0
884,12732,-9896,4528,180,480,-6,-1,-1,0
1036,12852,-9784,4528,71,242,49,-1,-1,0
1048,12768,-9844,4528,158,381,-28,-1,-1,0
1064,12868,-9856,4528,-6,242,44,-1,-1,0
1204,12796,-9948,4528,83,271,-45,-1,-1,0
1140,12712,-9820,4528,120,412,-24,-1,-1,0
936,12780,-9932,4528,83,412,27,-1,-1,0
1064,12868,-9952,4528,0,352,-50,-1,-1,0
1108,12828,-9880,4528,75,335,-27,-1,-1,0
-7104,656,-14316,4528,115,399,-14,-1,-1,0
1272,12900,-10140,4528,153,420,-42,-1,-1,0
1048,12772,-9980,4528,-77,371,-161,-1,-1,0
1024,12808,-9824,4528,86,332,15,-1,-1,0
960,12768,-9980,4528,77,533,118,-1,-1,0
1092,12792,-9820,4528,41,358,-75,-1,-1,0
-7012,704,-14364,4528,-10,336,-60,-1,-1,0
976,12664,-9988,4528,124,387,-8,-1,-1,0
872,12760,-9924,4528,11,373,28,-1,-1,0
-7028,628,-14352,4528,41,363,-18,-1,-1,0
1104,12772,-9872,4528,137,434,101,-1,-1,0
-7076,612,-14248,4528,40,358,-44,-1,-1,0
968,12784,-9912,4528,5,230,-50,-1,-1,0
-7048,612,-14392,4528,44,359,-71,-1,-1,0
952,12764,-9872,4528,-19,312,15,-1,-1,0
1044,12736,-9936,4528,115,357,-30,-1,-1,0
1072,12776,-9864,4528,4,306,-14,-1,-1,0
-7072,696,-14268,4528,36,354,8,-1,-1,0
-7064,740,-14432,4528,107,356,-64,-1,-1,0
960,12632,-9852,4528,106,242,155,-1,-1,0
1100,12672,-10024,4528,8,268,8,-1,-1,0
-7064,692,-14276,4528,8,352,-67,-1,-1,0
976,12712,-9872,4528,-14,319,25,-1,-1,0
1184,12656,-9948,4528,188,422,23,-1,-1,0
-7052,636,-14324,4528,34,360,-51,-1,-1,0
1128,12860,-10000,4528,79,561,42,-1,-1,0
-7096,708,-14276,4528,26,355,-25,-1,-1,0
-7116,744,-14384,4528,60,339,-29,-1,-1,0
-6956,696,-14308,4528,63,380,-5,-1,-1,0
1092,12744,-10032,4528,-68,313,-4,-1,-1,0
1124,12700,-9944,4528,136,407,-98,-1,-1,0
1088,12592,-9920,4528,166,298,-77,-1,-1,0
-7012,640,-14304,4528,47,345,-34,-1,-1,0
1212,12652,-10064,4528,41,407,63,-1,-1,0
-6976,656,-14344,4528,57,378,-29,-1,-1,0
1096,12796,-9964,4528,-8,343,-15,-1,-1,0
1184,12748,-9996,4528,30,338,-15,-1,-1,0
-7060,684,-14256,4528,36,372,-40,-1,-1,0
1176,12664,-10056,4528,-33,227,-66,-1,-1,0
1184,12588,-10024,4528,72,289,-54,-1,-1,0
1252,12628,-10092,4528,11,285,40,-1,-1,0
-7020,636,-14344,4528,21,391,-14,-1,-1,0
1184,12708,-10076,4528,127,357,-4,-1,-1,0
1068,12664,-9992,4528,128,344,105,-1,-1,0
-7000,588,-14368,4528,80,345,-20,-1,-1,0
-6956,724,-14336,4528,78,359,-42,-1,-1,0
1180,12680,-9920,4528,28,221,-39,-1,-1,0
-7068,604,-14304,4528,55,367,-83,-1,-1,0
1288,12624,-10076,4528,120,360,-76,-1,-1,0
-6976,612,-14292,4528,46,407,-10,-1,-1,0
1256,12696,-9992,4528,88,238,-54,-1,-1,0
-7084,596,-14296,4528,10,308,18,-1,-1,0
-7036,588,-14232,4528,39,317,-41,-1,-1,0
1152,12648,-9956,4528,42,343,-34,-1,-1,0
1144,12632,-10060,4528,39,432,20,-1,-1,0
-6984,600,-14324,4528,52,376,23,-1,-1,0
1156,12548,-10104,4528,15,333,34,-1,-1,0
1132,12636,-10000,4528,166,401,-39,-1,-1,0
1168,12592,-10056,4528,79,347,10,-1,-1,0
1120,12604,-10180,4528,7,281,-42,-1,-1,0
-7088,572,-14296,4528,51,376,-25,-1,-1,0
-7092,576,-14312,4528,4,382,-71,-1,-1,0
1136,12644,-10056,4528,14,272,22,-1,-1,0
1100,12508,-10032,4528,141,417,-2,-1,-1,0
1196,12624,-9996,4528,10,302,1,-1,-1,0
-7076,588,-14416,4528,2,398,-16,-1,-1,0
-7008,684,-14368,4528,80,367,-13,-1,-1,0
1344,12676,-10168,4528,-11,293,20,-1,-1,0
1148,12652,-10136,4528,22,278,-10,-1,-1,0
1196,12632,-10152,4528,-24,265,49,-1,-1,0
1156,12588,-10012,4528,76,321,-7,-1,-1,0
1144,12688,-10028,4528,36,322,-25,-1,-1,0
-6984,600,-14340,4528,28,386,-44,-1,-1,0
-6996,704,-14300,4528,29,335,-31,-1,-1,0
-6992,748,-14244,4528,34,318,-10,-1,-1,0
-6972,688,-14364,4528,12,345,-1,-1,-1,0
1156,12608,-10112,4528,-25,293,-26,-1,-1,0
1184,12712,-10056,4528,36,323,40,-1,-1,0
1236,12628,-10036,4528,42,404,-52,-1,-1,0
1236,12636,-10028,4528,38,232,-46,-1,-1,0
-7160,660,-14304,4528,9,386,-27,-1,-1,0
1176,12660,-10092,4528,150,358,1,-1,-1,0
-6984,676,-14272,4528,21,379,-33,-1,-1,0
-7048,536,-14276,4528,34,350,-50,-1,-1,0
-6960,672,-14316,4528,40,390,-54,-1,-1,0
1360,12696,-10028,4528,130,541,30,-1,-1,0
-7068,540,-14328,4528,36,334,-30,-1,-1,0
-7048,688,-14332,4528,-1,331,-11,-1,-1,0
-7024,680,-14396,4528,28,374,-26,-1,-1,0
1276,12632,-10072,4528,135,396,-20,-1,-1,0
1100,12628,-10172,4528,10,478,-34,-1,-1,0
1172,12592,-10240,4528,42,363,-42,-1,-1,0
-7080,596,-14368,4528,39,305,-31,-1,-1,0
1316,12656,-9988,4528,74,259,-57,-1,-1,0
-7044,620,-14292,4528,26,388,-27,-1,-1,0
1184,12608,-10080,4528,124,371,16,-1,-1,0
1224,12568,-10060,4528,67,337,-5,-1,-1,0
1208,12572,-10084,4528,48,361,12,-1,-1,0
-6900,672,-14184,4528,34,349,-54,-1,-1,0
1268,12696,-10024,4528,39,330,26,-1,-1,0
-7100,688,-14292,4528,75,330,-10,-1,-1,0
1148,12668,-10164,4528,75,466,-93,-1,-1,0
-6968,644,-14280,4528,96,434,-2,-1,-1,0
-7168,612,-14308,4528,-2,293,-31,-1,-1,0
-6944,668,-14400,4528,62,374,-43,-1,-1,0
1092,12660,-10172,4528,57,385,-80,-1,-1,0
-7000,608,-14332,4528,84,383,-8,-1,-1,0
1172,12548,-10128,4528,75,332,-78,-1,-1,0
-6952,648,-14292,4528,23,375,-42,-1,-1,0
1188,12708,-10064,4528,43,347,10,-1,-1,0
-7040,604,-14328,4528,3,351,-17,-1,-1,0
1132,12660,-10076,4528,-2,273,-63,-1,-1,0
-7112,692,-14268,4528,22,382,-32,-1,-1,0
1112,12556,-9960,4528,0,304,4,-1,-1,0
1136,12596,-9992,4528,112,341,3,-1,-1,0
1140,12616,-10104,4528,17,326,20,-1,-1,0
1068,12716,-9976,4528,23,281,-31,-1,-1,0
1296,12744,-10168,4528,115,385,-55,-1,-1,0
-7056,668,-14324,4528,36,307,-85,-1,-1,0
1200,12712,-9992,4528,99,386,52,-1,-1,0
1200,12656,-9988,4528,60,371,-26,-1,-1,0
1144,12716,-10104,4528,130,379,-2,-1,-1,0
1028,12620,-10188,4528,99,464,41,-1,-1,0
1140,12664,-10204,4528,52,345,-93,-1,-1,0
1132,12632,-10144,4528,69,277,-4,-1,-1,0
1028,12600,-10136,4528,37,456,-7,-1,-1,0
1112,12592,-10196,4528,24,332,-27,-1,-1,0
1092,12660,-10100,4528,21,348,-38,-1,-1,0
1084,12640,-10152,4528,107,422,-46,-1,-1,0
1112,12548,-9992,4528,7,334,-32,-1,-1,0
1056,12604,-10088,4528,-8,302,-25,-1,-1,0
1244,12640,-10040,4528,92,225,-59,-1,-1,0
1044,12620,-10056,4528,62,340,4,-1,-1,0
1096,12636,-10144,4528,73,341,-32,-1,-1,0
1036,12604,-10208,4528,65,366,50,-1,-1,0
1316,12640,-10112,4528,62,235,6,-1,-1,0
1048,12608,-10112,4528,-1,385,8,-1,-1,0
1048,12588,-10092,4528,136,372,-17,-1,-1,0
1132,12668,-10116,4528,50,332,-27,-1,-1,0
1128,12472,-10160,4528,58,413,-25,-1,-1,0
1140,12548,-10148,4528,80,307,-44,-1,-1,0
1016,12596,-10016,4528,7,343,-3,-1,-1,0
1044,12620,-10224,4528,-52,336,-26,-1,-1,0
1116,12600,-10180,4528,81,414,-45,-1,-1,0
1240,12628,-9992,4528,95,379,60,-1,-1,0
1052,12464,-10044,4528,86,268,-26,-1,-1,0
